iter	Passed	Remaining
287	447	4692
288	449	4694
289	451	4690
290	452	4690
291	454	4686
292	455	4679
293	457	4688
294	459	4688
295	460	4685
296	462	4685
297	464	4684
298	465	4680
299	467	4681
300	468	4681
301	470	4676
302	471	4670
303	472	4664
304	473	4663
305	475	4658
306	477	4661
307	478	4660
308	479	4655
309	481	4651
310	482	4647
311	483	4644
312	485	4644
313	487	4644
314	489	4645
315	490	4641
316	492	4641
317	493	4640
318	494	4634
319	495	4628
320	497	4629
321	499	4625
322	500	4621
323	501	4618
324	502	4613
325	504	4612
326	506	4610
327	507	4605
328	508	4601
329	510	4602
330	512	4602
331	513	4602
332	514	4597
333	516	4592
334	517	4588
335	518	4584
336	520	4582
337	521	4579
338	523	4580
339	525	4585
340	526	4580
341	528	4576
342	529	4572
343	531	4573
344	532	4573
345	534	4569
346	535	4566
347	537	4566
348	538	4564
349	540	4565
350	542	4565
351	543	4564
352	544	4558
353	546	4555
354	548	4555
355	549	4555
356	551	4554
357	552	4552
358	554	4549
359	555	4545
360	557	4545
361	558	4545
362	561	4554
363	562	4549
364	564	4549
365	566	4546
366	567	4546
367	569	4546
368	571	4547
369	573	4548
370	574	4544
371	575	4541
372	576	4537
373	578	4537
374	580	4537
375	582	4536
376	583	4531
377	584	4531
378	586	4525
379	587	4524
380	589	4524
381	591	4524
382	592	4520
383	593	4519
384	595	4520
385	597	4520
386	598	4516
387	600	4516
388	601	4513
389	603	4513
390	605	4513
391	607	4513
392	609	4514
393	610	4514
394	612	4510
395	613	4511
396	615	4508
397	617	4508
398	618	4502
399	619	4498
400	620	4497
401	622	4498
402	624	4496
403	625	4492
404	627	4493
405	628	4489
406	630	4489
407	631	4486
408	633	4486
409	634	4482
410	636	4480
411	637	4475
412	638	4475
413	640	4470
414	641	4470
415	643	4469
416	644	4467
417	646	4467
418	648	4466
419	650	4466
420	651	4465
421	653	4464
422	654	4464
423	656	4465
424	658	4464
425	660	4463
426	662	4463
427	663	4463
428	665	4459
429	666	4459
430	668	4456
431	669	4454
432	671	4454
433	672	4450
434	674	4452
435	676	4451
436	677	4447
437	679	4447
438	680	4443
439	682	4443
440	683	4443
441	685	4443
442	687	4442
443	689	4441
444	690	4441
445	692	4439
446	693	4438
447	695	4435
448	697	4435
449	698	4430
450	699	4429
451	701	4428
452	703	4428
453	704	4428
454	706	4427
455	708	4426
456	709	4421
457	710	4418
458	712	4418
459	714	4417
460	715	4413
461	716	4412
462	717	4408
463	719	4405
464	720	4401
465	722	4402
466	723	4397
467	725	4397
468	726	4397
469	728	4396
470	730	4396
471	732	4395
472	733	4395
473	735	4394
474	737	4394
475	739	4394
476	740	4390
477	741	4389
478	743	4388
479	745	4387
480	746	4383
481	748	4382
482	749	4382
483	751	4382
484	752	4379
485	754	4379
486	756	4377
487	757	4372
488	758	4371
489	760	4370
490	762	4370
491	763	4369
492	765	4367
493	767	4366
494	768	4366
495	770	4364
496	772	4363
497	773	4362
498	775	4361
499	777	4361
500	778	4360
501	780	4359
502	781	4355
503	783	4354
504	785	4354
505	786	4350
506	787	4349
507	789	4348
508	790	4346
509	792	4343
510	794	4343
511	795	4343
512	797	4339
513	798	4339
514	800	4338
515	802	4339
516	804	4338
517	805	4335
518	807	4334
519	808	4331
520	810	4330
521	811	4330
522	813	4329
523	815	4328
524	817	4329
525	819	4329
526	820	4329
527	822	4327
528	824	4327
529	825	4325
530	827	4325
531	829	4324
532	831	4324
533	832	4322
534	834	4322
535	836	4322
536	838	4321
537	839	4320
538	841	4317
539	842	4316
540	844	4315
541	846	4314
542	847	4313
543	849	4313
544	851	4313
545	853	4312
546	854	4309
547	855	4305
548	857	4304
549	858	4304
550	860	4303
551	862	4302
552	864	4301
553	865	4301
554	867	4300
555	869	4299
556	870	4298
557	872	4298
558	874	4295
559	875	4294
560	877	4293
561	879	4292
562	880	4289
563	881	4285
564	883	4284
565	885	4284
566	886	4283
567	887	4279
568	888	4276
569	890	4275
570	892	4274
571	893	4271
572	895	4270
573	897	4269
574	898	4268
575	900	4268
576	902	4266
577	903	4265
578	905	4264
579	907	4264
580	909	4263
581	910	4262
582	912	4261
583	913	4258
584	915	4257
585	917	4257
586	918	4254
587	920	4253
588	921	4252
589	923	4251
590	925	4249
591	926	4248
592	928	4247
593	930	4247
594	931	4246
595	933	4245
596	935	4245
597	937	4244
598	939	4244
599	940	4243
600	942	4242
601	944	4241
602	946	4240
603	947	4240
604	949	4239
605	951	4238
606	953	4238
607	954	4237
608	956	4235
609	958	4234
610	959	4233
611	961	4232
612	963	4232
613	965	4231
614	966	4230
615	968	4229
616	970	4228
617	971	4227
618	973	4225
619	975	4224
620	976	4223
621	978	4222
622	980	4222
623	982	4221
624	983	4220
625	985	4219
626	986	4216
627	988	4215
628	990	4214
629	991	4212
630	993	4212
631	995	4211
632	997	4211
633	999	4210
634	1000	4209
635	1002	4208
636	1004	4207
637	1005	4206
638	1007	4205
639	1009	4204
640	1010	4203
641	1012	4202
642	1014	4201
643	1016	4201
644	1019	4204
645	1020	4203
646	1022	4202
647	1024	4201
648	1025	4200
649	1027	4199
650	1029	4199
651	1031	4198
652	1033	4196
653	1034	4195
654	1036	4194
655	1038	4194
656	1039	4193
657	1041	4192
658	1043	4191
659	1045	4190
660	1046	4189
661	1048	4188
662	1050	4187
663	1052	4186
664	1053	4185
665	1055	4184
666	1057	4182
667	1058	4181
668	1060	4180
669	1062	4179
670	1064	4178
671	1065	4177
672	1067	4175
673	1069	4175
674	1070	4173
675	1072	4172
676	1074	4171
677	1075	4170
678	1077	4170
679	1079	4168
680	1081	4167
681	1082	4166
682	1084	4165
683	1086	4164
684	1088	4163
685	1089	4162
686	1091	4161
687	1093	4160
688	1095	4159
689	1096	4158
690	1098	4157
691	1100	4156
692	1102	4155
693	1103	4154
694	1105	4152
695	1107	4152
696	1108	4150
697	1110	4149
698	1112	4148
699	1114	4147
700	1115	4146
701	1117	4145
702	1119	4144
703	1120	4143
704	1122	4142
705	1124	4141
706	1126	4140
707	1128	4139
708	1129	4137
709	1131	4136
710	1133	4135
711	1134	4134
712	1136	4133
713	1138	4131
714	1139	4130
715	1141	4129
716	1143	4128
717	1144	4126
718	1146	4125
719	1148	4124
720	1150	4123
721	1151	4122
722	1153	4120
723	1155	4119
724	1156	4118
725	1158	4117
726	1160	4116
727	1161	4114
728	1163	4113
729	1165	4112
730	1167	4111
731	1168	4110
732	1170	4108
733	1172	4107
734	1173	4106
735	1175	4104
736	1177	4104
737	1180	4107
738	1182	4106
739	1183	4104
740	1185	4103
741	1187	4102
742	1189	4101
743	1190	4100
744	1192	4099
745	1194	4098
746	1196	4097
747	1197	4096
748	1199	4095
749	1201	4093
750	1202	4092
751	1204	4091
752	1206	4089
753	1208	4089
754	1210	4088
755	1211	4087
756	1213	4086
757	1215	4085
758	1216	4083
759	1218	4082
760	1220	4080
761	1221	4079
762	1223	4078
763	1225	4077
764	1227	4076
765	1229	4075
766	1230	4074
767	1232	4072
768	1234	4071
769	1235	4070
770	1237	4069
771	1239	4067
772	1240	4066
773	1242	4065
774	1244	4063
775	1246	4062
776	1247	4061
777	1249	4059
778	1251	4058
779	1252	4057
780	1255	4060
781	1257	4059
782	1259	4058
783	1261	4056
784	1262	4055
785	1264	4054
786	1266	4053
787	1268	4052
788	1269	4050
789	1271	4049
790	1273	4048
791	1275	4047
792	1276	4046
793	1278	4044
794	1280	4043
795	1281	4042
796	1284	4044
797	1286	4043
798	1288	4041
799	1290	4041
800	1291	4040
801	1293	4039
802	1295	4037
803	1297	4036
804	1298	4035
805	1300	4034
806	1302	4033
807	1304	4031
808	1305	4030
809	1307	4029
810	1309	4028
811	1310	4026
812	1312	4024
813	1314	4023
814	1315	4021
815	1317	4020
816	1319	4018
817	1320	4017
818	1322	4015
819	1324	4014
820	1326	4013
821	1327	4012
822	1329	4011
823	1331	4009
824	1332	4008
825	1334	4006
826	1336	4005
827	1338	4004
828	1339	4002
829	1341	4001
830	1343	4000
831	1344	3999
832	1346	3998
833	1348	3997
834	1350	3996
835	1352	3994
836	1353	3993
837	1355	3992
838	1357	3990
839	1358	3989
840	1360	3988
841	1363	3990
842	1365	3989
843	1367	3988
844	1368	3986
845	1370	3985
846	1372	3984
847	1374	3983
848	1376	3982
849	1377	3980
850	1379	3979
851	1381	3978
852	1382	3976
853	1384	3975
854	1386	3974
855	1388	3973
856	1390	3972
857	1391	3971
858	1393	3969
859	1395	3968
860	1397	3967
861	1398	3965
862	1400	3964
863	1402	3962
864	1403	3961
865	1405	3960
866	1407	3959
867	1409	3957
868	1410	3956
869	1412	3954
870	1414	3953
871	1415	3951
872	1417	3950
873	1419	3949
874	1421	3948
875	1422	3947
876	1424	3946
877	1426	3944
878	1428	3942
879	1429	3941
880	1431	3940
881	1433	3939
882	1434	3937
883	1436	3936
884	1438	3934
885	1440	3933
886	1441	3932
887	1443	3931
888	1445	3929
889	1447	3928
890	1448	3926
891	1450	3925
892	1452	3924
893	1453	3922
894	1455	3921
895	1457	3919
896	1459	3918
897	1460	3917
898	1462	3915
899	1464	3914
900	1465	3912
901	1467	3911
902	1469	3909
903	1470	3908
904	1472	3906
905	1474	3905
906	1476	3904
907	1477	3903
908	1479	3902
909	1481	3900
910	1483	3899
911	1484	3897
912	1486	3896
913	1488	3895
914	1490	3894
915	1491	3892
916	1493	3892
917	1495	3891
918	1497	3889
919	1499	3887
920	1500	3886
921	1502	3885
922	1504	3883
923	1506	3882
924	1507	3880
925	1509	3879
926	1511	3878
927	1512	3876
928	1514	3875
929	1516	3873
930	1518	3872
931	1519	3871
932	1521	3870
933	1523	3869
934	1525	3868
935	1527	3866
936	1528	3865
937	1530	3864
938	1532	3862
939	1534	3861
940	1536	3860
941	1537	3859
942	1539	3857
943	1540	3855
944	1542	3854
945	1544	3852
946	1546	3851
947	1547	3850
948	1549	3848
949	1551	3847
950	1553	3846
951	1554	3844
952	1556	3843
953	1558	3841
954	1560	3840
955	1561	3839
956	1563	3837
957	1565	3836
958	1566	3834
959	1568	3833
960	1570	3831
961	1571	3830
962	1573	3828
963	1575	3827
964	1577	3825
965	1578	3823
966	1580	3822
967	1581	3820
968	1583	3819
969	1585	3818
970	1587	3816
971	1588	3815
972	1590	3814
973	1592	3812
974	1594	3811
975	1595	3809
976	1597	3808
977	1599	3806
978	1600	3805
979	1602	3803
980	1604	3802
981	1606	3800
982	1607	3799
983	1609	3797
984	1611	3796
985	1612	3794
986	1614	3793
987	1616	3792
988	1618	3790
989	1619	3789
990	1621	3788
991	1623	3787
992	1625	3786
